row_id,split,label
69223,train,0
69224,train,0
69225,train,1
69226,train,0
69227,train,1
69228,train,1
69229,train,1
69230,test,0
69231,test,0
69232,train,0
69233,test,0
69234,train,0
69235,train,1
69236,train,0
69237,train,1
69238,train,0
69239,val,0
69240,train,0
69241,val,0
69242,train,1
69243,train,1
69244,val,0
69245,test,1
69246,test,0
69247,train,1
69248,train,1
69249,test,1
69250,val,0
69251,train,1
69252,train,0
69253,val,0
69254,train,0
69255,test,1
69256,train,1
69257,train,0
69258,train,1
69259,train,1
69260,train,1
69261,train,1
69262,train,1
69263,val,0
69264,train,0
69265,train,1
69266,train,0
69267,train,1
69268,train,1
69269,test,0
69270,val,0
69271,test,0
69272,train,1
69273,val,0
69274,train,1
69275,train,0
69276,train,1
69277,train,0
69278,train,1
69279,test,0
69280,train,1
69281,val,0
69282,train,0
69283,train,0
69284,test,0
69285,train,1
69286,test,0
69287,train,0
69288,val,1
69289,test,1
69290,train,0
69291,train,0
69292,train,1
69293,train,0
69294,train,1
69295,train,1
69296,val,0
69297,train,1
69298,train,0
69299,train,1
69300,test,0
69301,train,1
69302,test,0
69303,train,1
69304,train,1
69305,train,0
69306,train,1
69307,test,0
69308,val,1
69309,train,0
69310,train,1
69311,train,1
69312,val,1
69313,train,0
69314,val,1
69315,val,1
69316,train,0
69317,train,1
69318,test,0
69319,train,0
69320,train,0
69321,train,0
69322,train,1
69323,val,0
69324,val,1
69325,train,0
69326,train,0
69327,train,1
69328,train,0
69329,test,1
69330,val,0
69331,train,0
69332,test,1
69333,test,0
69334,train,1
69335,test,1
69336,train,1
69337,train,1
69338,test,0
69339,train,1
69340,test,0
69341,train,0
69342,val,0
69343,val,1
69344,test,0
69345,train,0
69346,test,0
69347,train,0
69348,train,1
69349,train,1
69350,train,0
69351,train,0
69352,train,1
69353,train,1
69354,val,1
69355,train,0
69356,train,1
69357,train,1
69358,val,1
69359,test,0
69360,train,1
69361,train,0
69362,train,0
69363,val,1
69364,train,1
69365,train,0
69366,train,1
69367,train,0
69368,train,1
69369,train,0
69370,train,0
69371,val,0
69372,test,1
69373,train,1
69374,train,0
69375,train,0
69376,train,1
69377,test,1
69378,train,0
69379,train,1
69380,train,1
69381,val,0
69382,train,1
69383,train,1
69384,train,0
69385,train,1
69386,train,1
69387,val,0
69388,train,0
69389,train,0
69390,test,0
69391,train,0
69392,train,1
69393,train,1
69394,train,1
69395,train,1
69396,train,1
69397,val,0
69398,val,1
69399,train,1
69400,train,0
69401,train,0
69402,test,0
69403,train,0
69404,train,1
69405,val,1
69406,train,1
69407,train,1
69408,val,1
69409,test,1
69410,train,0
69411,train,1
69412,train,1
69413,train,0
69414,train,1
69415,val,1
69416,train,1
69417,train,0
69418,train,1
69419,test,1
69420,train,1
69421,train,1
69422,train,1
69423,test,1
69424,train,0
69425,train,0
69426,train,1
69427,train,1
69428,train,0
69429,train,0
69430,val,1
69431,train,0
69432,test,0
69433,train,1
69434,val,1
69435,train,0
69436,val,1
69437,test,1
69438,train,0
69439,val,0
69440,val,1
69441,val,1
69442,val,0
69443,train,1
69444,train,0
69445,train,1
69446,train,0
69447,train,0
69448,train,1
69449,train,1
69450,test,0
69451,test,1
69452,val,0
69453,train,1
69454,train,0
69455,test,1
69456,test,1
69457,train,0
69458,train,1
69459,train,0
69460,train,1
69461,val,0
69462,val,0
69463,val,1
69464,train,0
69465,val,1
69466,train,0
69467,train,1
69468,train,0
69469,train,1
69470,test,1
69471,train,0
69472,train,1
69473,test,1
69474,test,0
69475,train,1
69476,test,0
69477,val,0
69478,test,1
69479,val,0
69480,val,1
69481,train,0
69482,train,0
69483,train,1
69484,train,0
69485,test,1
69486,train,1
69487,val,1
69488,train,1
69489,test,1
69490,train,0
69491,val,0
69492,test,1
69493,train,0
69494,train,1
69495,train,1
69496,train,1
69497,test,0
69498,test,1
69499,train,1
69500,test,0
69501,train,1
69502,train,1
69503,test,1
69504,train,1
69505,train,0
69506,val,1
69507,test,1
69508,train,0
69509,train,1
69510,train,0
69511,test,0
69512,val,0
69513,train,1
69514,train,0
69515,train,0
69516,val,0
69517,test,1
69518,val,1
69519,train,0
69520,train,0
69521,train,1
69522,train,0
69523,train,0
69524,train,1
69525,train,1
69526,test,1
69527,train,0
69528,train,0
69529,train,0
69530,train,1
69531,train,1
69532,train,0
69533,val,1
69534,train,0
69535,train,0
69536,test,0
69537,train,1
69538,test,1
69539,train,1
69540,val,1
69541,train,0
69542,train,1
69543,train,0
69544,test,0
69545,train,0
69546,val,0
69547,val,0
69548,train,0
69549,test,0
69550,train,1
69551,test,0
69552,train,0
69553,train,0
69554,val,0
69555,train,1
69556,train,0
69557,train,1
69558,val,1
69559,train,1
69560,train,1
69561,train,0
69562,train,1
69563,train,0
69564,test,0
69565,val,1
69566,train,1
69567,train,1
69568,test,0
69569,train,0
69570,train,0
69571,train,1
69572,train,1
69573,train,0
69574,test,1
69575,train,1
69576,train,0
69577,train,0
69578,val,0
69579,train,0
69580,train,1
69581,val,1
69582,train,0
69583,val,0
69584,train,1
69585,train,0
69586,train,0
69587,train,1
69588,val,1
69589,train,1
69590,train,1
69591,train,0
69592,train,0
69593,val,0
69594,test,0
69595,train,0
69596,train,0
69597,train,1
69598,train,0
69599,val,1
69600,train,1
69601,train,1
69602,val,0
69603,test,0
69604,train,1
69605,train,0
69606,train,0
69607,test,1
69608,val,0
69609,train,0
69610,train,1
69611,train,0
69612,train,0
69613,test,1
69614,train,0
69615,test,0
69616,train,1
69617,train,0
69618,train,1
69619,val,0
69620,train,1
69621,train,1
69622,val,1
69623,train,1
69624,train,0
69625,train,0
69626,train,1
69627,train,1
69628,val,1
69629,test,0
69630,train,0
69631,test,1
69632,train,0
69633,test,0
69634,train,1
69635,val,1
69636,train,0
69637,train,1
69638,train,1
69639,val,1
69640,train,0
69641,train,0
69642,train,1
69643,train,1
69644,train,1
69645,train,1
69646,train,1
69647,train,0
69648,train,1
69649,train,0
69650,train,1
69651,test,0
69652,train,0
69653,test,0
69654,test,1
69655,train,1
69656,train,1
69657,val,1
69658,train,1
69659,val,0
69660,train,1
69661,test,1
69662,val,1
69663,train,0
69664,train,0
69665,train,1
69666,train,0
69667,train,1
69668,val,0
69669,val,1
69670,test,1
69671,train,1
69672,train,1
69673,test,1
69674,val,1
69675,train,0
69676,train,0
69677,train,1
69678,train,0
69679,train,0
69680,train,0
69681,train,0
69682,test,0
69683,train,0
69684,train,0
69685,val,0
69686,train,1
69687,train,1
69688,train,1
69689,train,0
69690,train,0
69691,val,0
69692,train,1
69693,test,0
69694,train,1
69695,train,1
69696,train,0
69697,train,1
69698,train,0
69699,train,0
69700,test,0
69701,train,1
69702,test,0
69703,train,1
69704,train,1
69705,val,1
69706,train,0
69707,test,1
69708,train,0
69709,train,0
69710,train,1
69711,train,1
69712,train,1
69713,train,0
69714,val,1
69715,train,1
69716,test,1
69717,test,1
69718,train,1
69719,train,1
69720,train,0
69721,val,0
69722,train,1
69723,train,0
69724,train,1
69725,val,1
69726,train,0
69727,train,1
69728,test,0
69729,train,1
69730,train,1
69731,test,0
69732,train,0
69733,train,0
69734,train,1
69735,train,0
69736,train,0
69737,train,1
69738,train,1
69739,train,0
69740,train,0
69741,val,1
69742,train,1
69743,val,0
69744,train,1
69745,val,1
69746,test,1
69747,val,1
69748,train,1
69749,train,1
69750,train,1
69751,train,0
69752,val,1
69753,train,1
69754,val,0
69755,train,1
69756,val,1
69757,test,1
69758,train,0
69759,test,1
69760,train,0
69761,test,1
69762,val,0
69763,train,1
69764,test,1
69765,train,1
69766,train,0
69767,train,0
69768,train,0
69769,test,0
69770,train,1
69771,train,0
69772,val,1
69773,val,1
69774,train,1
69775,train,0
69776,train,0
69777,test,0
69778,train,0
69779,val,1
69780,test,0
69781,train,0
69782,train,1
69783,train,0
69784,train,1
69785,train,0
69786,train,1
69787,train,0
69788,val,1
69789,train,1
69790,train,0
69791,val,1
69792,train,1
69793,val,0
69794,test,1
69795,train,0
69796,val,0
69797,val,1
69798,test,0
69799,train,0
69800,train,0
69801,train,0
69802,test,1
69803,val,0
69804,test,0
69805,train,1
69806,val,1
69807,test,1
69808,train,0
69809,val,0
69810,val,1
69811,train,1
69812,train,1
69813,val,0
69814,train,1
69815,train,0
69816,train,1
69817,train,0
69818,train,1
69819,train,1
69820,train,0
69821,train,0
69822,val,1
69823,train,1
69824,val,1
69825,val,0
69826,train,0
69827,train,1
69828,train,1
69829,test,1
69830,train,0
69831,val,1
69832,train,0
69833,test,1
69834,train,0
69835,train,1
69836,train,0
69837,val,0
69838,train,0
69839,train,1
69840,train,1
69841,train,1
69842,train,1
69843,train,0
69844,train,0
69845,train,0
69846,test,0
69847,val,1
69848,train,0
69849,train,0
69850,train,0
69851,train,1
69852,train,0
69853,val,1
69854,val,1
69855,test,0
69856,test,0
69857,train,0
69858,train,1
69859,train,1
69860,train,1
69861,train,0
69862,train,1
69863,train,1
69864,train,1
69865,train,1
69866,train,1
69867,train,1
69868,val,0
69869,train,0
69870,train,1
69871,test,1
69872,train,0
69873,test,1
69874,test,0
69875,test,0
69876,train,1
69877,train,1
69878,val,1
69879,train,0
69880,train,1
69881,train,1
69882,train,0
69883,test,0
69884,test,0
69885,train,0
69886,train,1
69887,val,0
69888,train,0
69889,train,1
69890,train,0
69891,val,0
69892,train,0
69893,val,0
69894,train,1
69895,train,0
69896,train,1
69897,train,1
69898,train,1
69899,test,0
69900,test,1
69901,train,1
69902,val,1
69903,train,1
69904,val,0
69905,train,1
69906,test,1
69907,val,0
69908,train,0
69909,train,0
69910,train,1
69911,train,1
69912,val,0
69913,train,0
69914,test,0
69915,train,0
69916,train,1
69917,train,1
69918,train,1
69919,train,0
69920,train,1
69921,train,0
69922,train,1
69923,train,1
69924,test,0
69925,train,1
69926,train,0
69927,train,0
69928,test,0
69929,train,1
69930,train,1
69931,train,1
69932,val,0
69933,train,1
69934,test,0
69935,test,0
69936,test,1
69937,train,1
69938,train,1
69939,test,0
69940,train,1
69941,val,1
69942,train,0
69943,train,1
69944,test,1
69945,train,0
69946,val,1
69947,train,0
69948,train,1
69949,train,0
69950,train,1
69951,val,0
69952,test,1
69953,train,1
69954,train,1
69955,train,1
69956,test,0
69957,train,1
69958,test,1
69959,train,0
69960,train,0
69961,train,1
69962,train,1
69963,train,0
69964,test,1
69965,test,1
69966,train,1
69967,train,1
69968,train,0
69969,train,1
69970,train,1
69971,val,1
69972,train,1
69973,train,0
69974,val,0
69975,train,0
69976,train,1
69977,train,1
69978,train,0
69979,train,1
69980,test,0
69981,train,1
69982,train,0
69983,train,1
69984,train,1
69985,train,1
69986,test,0
69987,train,1
69988,train,1
69989,val,0
69990,train,0
69991,train,1
69992,test,1
69993,test,0
69994,train,1
69995,train,1
69996,train,1
69997,train,1
69998,train,1
69999,train,0
70000,train,0
70001,test,1
70002,val,0
70003,train,0
70004,test,0
70005,train,1
70006,train,1
70007,train,1
70008,train,0
70009,val,0
70010,train,1
70011,train,0
70012,val,0
70013,test,0
70014,val,0
70015,train,1
70016,train,1
70017,train,1
70018,train,1
70019,train,1
70020,train,0
70021,train,0
70022,train,0
70023,train,0
70024,test,1
70025,test,0
70026,train,1
70027,val,1
70028,train,0
70029,train,0
70030,train,1
70031,val,0
70032,train,0
70033,train,1
70034,val,0
70035,val,0
70036,train,0
70037,train,0
70038,train,1
70039,train,1
70040,val,0
70041,train,0
70042,train,1
70043,test,0
70044,test,0
70045,train,1
70046,train,0
70047,train,0
70048,train,0
70049,train,0
70050,val,0
70051,val,0
70052,train,0
70053,train,0
70054,train,0
70055,train,0
70056,test,0
70057,test,1
70058,test,1
70059,train,0
70060,test,0
70061,train,1
70062,val,1
70063,train,0
70064,val,1
70065,train,1
70066,train,1
70067,test,0
70068,train,1
70069,train,0
70070,train,1
70071,train,1
70072,train,1
70073,train,1
70074,val,1
70075,train,1
70076,train,1
70077,train,1
70078,val,1
70079,val,1
70080,train,0
70081,train,0
70082,train,1
70083,val,1
70084,train,1
70085,train,0
70086,train,1
70087,train,0
70088,train,0
70089,train,1
70090,train,1
70091,train,1
70092,train,0
70093,train,1
70094,train,0
70095,train,0
70096,val,0
70097,train,0
70098,val,0
70099,train,1
70100,train,1
70101,train,0
70102,train,0
70103,train,1
70104,val,1
70105,val,0
70106,train,0
70107,train,1
70108,train,0
70109,val,0
70110,train,1
70111,test,0
70112,val,0
70113,train,0
70114,train,1
70115,train,0
70116,train,0
70117,train,0
70118,train,1
70119,train,1
70120,train,1
70121,train,1
70122,train,0
70123,val,1
70124,train,1
70125,train,0
70126,val,1
70127,test,0
70128,train,0
70129,test,0
70130,test,1
70131,train,0
70132,val,0
70133,test,0
70134,train,0
70135,train,0
70136,train,0
70137,val,0
70138,val,1
70139,train,0
70140,train,0
70141,train,0
70142,train,0
70143,train,1
70144,test,0
70145,train,1
70146,val,0
70147,test,1
70148,train,0
70149,train,1
70150,train,0
70151,train,1
70152,val,1
70153,train,1
70154,test,0
70155,train,0
70156,train,0
70157,train,1
70158,train,1
70159,train,0
70160,train,1
70161,train,0
70162,val,1
70163,train,0
70164,train,1
70165,train,1
70166,train,1
70167,train,1
70168,train,0
70169,train,1
70170,train,1
70171,train,0
70172,train,0
70173,train,0
70174,train,0
70175,train,1
70176,train,1
70177,train,1
70178,train,1
70179,test,0
70180,train,1
70181,train,0
70182,train,0
70183,train,0
70184,train,0
70185,train,0
70186,test,0
70187,val,1
70188,test,0
70189,train,1
70190,train,1
70191,train,1
70192,train,1
70193,train,0
70194,train,1
70195,train,0
70196,train,0
70197,test,1
70198,train,1
70199,train,1
70200,val,1
70201,train,0
70202,val,0
70203,train,1
70204,train,0
70205,train,1
70206,train,1
70207,test,0
70208,train,0
70209,train,0
70210,train,1
70211,train,0
70212,test,0
70213,train,1
70214,test,0
70215,val,1
70216,train,0
70217,train,1
70218,train,1
70219,test,0
70220,train,1
70221,train,0
70222,val,1
70223,train,1
70224,train,0
70225,train,1
70226,test,0
70227,train,0
70228,test,1
70229,val,1
70230,val,0
70231,train,0
70232,train,0
70233,train,1
70234,train,0
70235,train,0
70236,val,1
70237,train,0
70238,train,0
70239,val,1
70240,test,1
70241,train,1
70242,test,1
70243,train,0
70244,train,0
70245,test,1
70246,train,0
70247,train,1
70248,test,0
70249,test,0
70250,train,1
70251,val,0
70252,train,0
70253,train,1
70254,val,0
70255,train,0
70256,train,0
70257,train,1
70258,test,1
70259,val,0
70260,train,0
70261,train,1
70262,train,0
70263,train,1
70264,val,0
70265,train,0
70266,train,1
70267,train,0
70268,val,0
70269,train,0
70270,train,1
70271,train,1
70272,val,1
70273,val,0
70274,train,1
70275,val,0
70276,test,1
70277,train,0
70278,train,1
70279,train,0
70280,val,1
70281,train,1
70282,train,0
70283,train,0
70284,train,1
70285,train,1
70286,train,1
70287,val,1
70288,test,1
70289,train,0
70290,train,0
70291,train,1
70292,test,0
70293,train,0
70294,val,1
70295,train,1
70296,test,1
70297,train,1
70298,val,0
70299,train,0
70300,test,1
70301,train,0
70302,train,0
70303,val,0
70304,val,1
70305,train,0
70306,train,1
70307,val,0
70308,train,1
70309,train,1
70310,train,0
70311,train,1
70312,train,1
70313,train,1
70314,train,1
70315,test,0
70316,train,0
70317,test,1
70318,val,1
70319,train,0
70320,train,1
70321,val,1
70322,train,0
70323,train,0
70324,val,0
70325,train,0
70326,test,0
70327,train,1
70328,train,0
70329,train,1
70330,val,1
70331,train,0
70332,val,0
70333,train,0
70334,train,1
70335,train,1
70336,train,0
70337,test,1
70338,train,1
70339,train,1
70340,train,0
70341,train,0
70342,train,0
70343,train,0
70344,train,1
70345,train,1
70346,train,0
70347,train,0
70348,train,1
70349,train,1
70350,train,1
70351,test,1
70352,test,1
70353,test,0
70354,train,0
70355,train,1
70356,train,1
70357,val,1
70358,train,1
70359,train,1
70360,val,0
70361,train,1
70362,train,1
70363,train,0
70364,train,0
70365,val,0
70366,train,0
70367,val,1
70368,train,0
70369,train,0
70370,train,1
70371,val,1
70372,val,1
70373,train,0
70374,val,1
70375,train,1
70376,train,0
70377,test,1
70378,train,0
70379,train,1
70380,train,1
70381,train,1
70382,test,1
70383,train,1
70384,train,0
70385,train,1
70386,val,1
70387,train,1
70388,val,1
70389,val,0
70390,train,0
70391,train,1
70392,test,0
70393,val,1
70394,test,1
70395,train,1
70396,test,0
70397,train,0
70398,val,0
70399,train,0
70400,val,0
70401,train,0
70402,train,0
70403,train,0
70404,test,1
70405,train,0
70406,train,0
70407,train,0
70408,train,0
70409,train,1
70410,test,0
70411,train,1
70412,train,1
70413,train,1
70414,test,1
70415,train,1
70416,val,0
70417,train,1
70418,train,0
70419,val,1
70420,train,0
70421,train,0
70422,val,0
70423,train,1
70424,test,0
70425,train,0
70426,train,0
70427,train,1
70428,train,0
70429,train,0
70430,test,0
70431,train,0
70432,train,0
70433,val,1
70434,val,1
70435,test,1
70436,test,1
70437,train,0
70438,train,1
70439,train,0
70440,train,0
70441,val,1
70442,train,1
70443,train,0
70444,val,1
70445,train,1
70446,test,1
70447,train,0
70448,train,1
70449,train,1
70450,train,0
70451,train,0
70452,train,0
70453,val,1
70454,train,0
70455,train,1
70456,train,1
70457,train,1
70458,train,1
70459,train,0
70460,val,1
70461,val,0
70462,test,1
70463,test,1
70464,train,1
70465,train,0
70466,train,1
70467,train,0
70468,train,0
70469,train,1
70470,train,0
70471,train,1
70472,train,0
70473,val,0
70474,train,0
70475,train,0
70476,test,1
70477,train,1
70478,train,0
70479,train,1
70480,train,0
70481,train,1
70482,val,0
70483,train,0
70484,train,0
70485,train,1
70486,train,0
70487,train,1
70488,train,1
70489,train,1
70490,train,1
70491,train,1
70492,test,0
70493,train,0
70494,test,0
70495,train,1
70496,train,0
70497,train,0
70498,val,1
70499,train,0
70500,train,0
70501,test,1
70502,train,0
70503,val,1
70504,train,1
70505,train,0
70506,val,0
70507,test,1
70508,test,1
70509,train,1
70510,train,0
70511,train,0
70512,train,0
70513,train,1
70514,train,0
70515,test,1
70516,val,0
70517,train,0
70518,val,1
70519,test,1
70520,train,0
70521,train,1
70522,train,1
70523,test,0
70524,train,1
70525,test,1
70526,val,1
70527,train,1
70528,train,0
70529,train,0
70530,train,1
70531,train,0
70532,train,1
70533,train,0
70534,val,1
70535,train,1
70536,train,1
70537,train,1
70538,test,1
70539,test,0
70540,train,1
70541,test,0
70542,val,0
70543,test,1
70544,val,0
70545,test,0
70546,val,1
70547,val,1
70548,train,1
70549,train,0
70550,val,0
70551,train,1
70552,train,0
70553,test,0
70554,train,1
70555,train,1
70556,val,0
70557,train,0
70558,train,1
70559,train,0
70560,val,1
70561,val,0
70562,train,0
70563,train,0
70564,train,0
70565,train,0
70566,val,1
70567,test,0
70568,train,0
70569,train,0
70570,train,1
70571,train,0
70572,val,0
70573,train,1
70574,val,0
70575,train,1
70576,train,1
70577,train,1
70578,train,1
70579,train,0
70580,train,0
70581,train,1
70582,train,1
70583,test,0
70584,train,0
70585,train,0
70586,val,0
70587,train,0
70588,val,0
70589,test,0
70590,train,1
70591,train,1
70592,test,1
70593,train,1
70594,test,1
70595,train,0
70596,train,1
70597,test,0
70598,train,1
70599,train,1
70600,train,1
70601,train,1
70602,train,0
70603,train,1
70604,train,0
70605,train,1
70606,train,1
70607,train,1
70608,test,0
70609,train,1
70610,train,1
70611,val,1
70612,train,0
70613,train,1
70614,test,0
70615,val,1
70616,val,1
70617,train,0
70618,train,1
70619,test,0
70620,train,1
70621,train,1
70622,train,0
70623,train,1
70624,train,1
70625,train,1
70626,val,1
70627,train,1
70628,test,1
70629,test,1
70630,val,0
70631,test,0
70632,val,0
70633,train,1
70634,train,1
70635,train,1
70636,train,1
70637,train,1
70638,train,1
70639,test,0
70640,train,0
70641,train,1
70642,train,1
70643,train,0
70644,val,0
70645,train,0
70646,train,0
70647,train,1
70648,train,0
70649,train,0
70650,train,0
70651,train,0
70652,train,0
70653,train,0
70654,test,1
70655,train,0
70656,train,0
70657,test,0
70658,train,1
70659,train,1
70660,test,0
70661,val,1
70662,val,0
70663,train,0
70664,test,1
70665,train,1
70666,train,0
70667,train,0
70668,train,0
70669,train,0
70670,val,0
70671,test,0
70672,train,0
70673,val,0
70674,test,1
70675,train,0
70676,train,1
70677,test,0
70678,test,0
70679,test,1
70680,val,0
70681,val,1
70682,test,1
70683,train,1
70684,test,1
70685,train,0
70686,train,0
70687,train,0
70688,train,0
70689,train,1
70690,train,1
70691,train,0
70692,train,0
70693,train,1
70694,train,0
70695,train,0
70696,test,0
70697,train,1
70698,test,0
70699,train,0
70700,val,0
70701,val,1
70702,test,1
70703,train,0
70704,train,0
70705,train,0
70706,train,0
70707,train,0
70708,train,1
70709,train,1
70710,train,0
70711,train,0
70712,val,1
70713,train,0
70714,train,0
70715,test,1
70716,test,1
70717,test,0
70718,test,0
70719,train,1
70720,train,0
70721,train,0
70722,val,0
70723,train,0
70724,train,1
70725,train,0
70726,train,1
70727,train,1
70728,train,0
70729,train,1
70730,train,1
70731,val,1
70732,train,0
70733,train,1
70734,test,1
70735,train,1
70736,train,1
70737,train,1
70738,test,1
70739,train,0
70740,train,1
70741,train,0
70742,val,1
70743,train,1
70744,train,1
70745,val,1
70746,train,0
70747,train,0
70748,train,0
70749,val,0
70750,train,0
70751,train,0
70752,val,1
70753,val,0
70754,train,1
70755,test,1
70756,val,0
70757,train,0
70758,train,1
70759,train,0
70760,train,0
70761,train,1
70762,val,0
70763,train,0
70764,train,1
70765,train,0
70766,train,0
70767,train,1
70768,train,0
70769,train,1
70770,train,1
70771,train,0
70772,val,0
70773,train,0
70774,train,0
70775,val,0
70776,train,0
70777,train,0
70778,train,0
70779,train,1
70780,val,1
70781,train,1
70782,val,1
70783,test,0
70784,train,1
70785,train,0
70786,train,0
70787,val,0
70788,train,0
70789,test,1
70790,train,1
70791,train,1
70792,train,1
70793,train,1
70794,train,0
70795,test,0
70796,train,0
70797,test,1
70798,train,0
70799,test,0
70800,test,0
70801,train,1
70802,train,0
70803,train,1
70804,train,1
70805,train,1
70806,test,1
70807,train,1
70808,train,0
70809,train,1
70810,train,1
70811,train,0
70812,val,0
70813,test,1
70814,train,1
70815,train,0
70816,train,0
70817,test,0
70818,train,1
70819,train,1
70820,train,0
70821,train,0
70822,train,1
70823,train,0
70824,train,0
70825,test,1
70826,train,1
70827,test,1
70828,train,0
70829,train,1
70830,train,0
70831,train,0
70832,val,1
70833,test,1
70834,train,0
70835,train,1
70836,train,0
70837,train,0
70838,train,1
70839,train,0
70840,train,0
70841,train,0
70842,train,0
70843,train,0
70844,train,1
70845,train,0
70846,test,0
70847,train,1
70848,train,1
70849,train,0
70850,test,0
70851,train,0
70852,train,0
70853,train,1
70854,train,1
70855,train,1
70856,train,0
70857,train,0
70858,train,1
70859,val,0
70860,val,0
70861,val,0
70862,train,0
70863,test,0
70864,train,1
70865,train,0
70866,test,0
70867,val,0
70868,train,0
70869,train,1
70870,train,1
70871,train,1
70872,train,1
70873,train,1
70874,train,1
70875,val,0
70876,train,0
70877,train,0
70878,train,1
70879,val,0
70880,train,0
70881,train,0
70882,test,1
70883,val,1
70884,test,0
70885,train,0
70886,train,0
70887,train,0
70888,val,0
70889,train,0
70890,val,0
70891,train,1
70892,train,1
70893,val,1
70894,train,0
70895,test,0
70896,train,1
70897,train,0
70898,train,1
70899,test,1
70900,train,0
70901,train,0
70902,train,1
70903,train,0
70904,val,0
70905,train,1
70906,val,1
70907,train,1
70908,val,0
70909,train,1
70910,train,1
70911,train,1
70912,train,1
70913,test,1
70914,train,1
70915,train,1
70916,train,1
70917,train,0
70918,train,1
70919,train,1
70920,train,1
70921,train,1
70922,train,0
70923,val,0
70924,train,1
70925,train,0
70926,train,1
70927,train,1
70928,train,1
70929,train,0
70930,train,1
70931,train,0
70932,train,1
70933,train,0
70934,train,1
70935,train,0
70936,train,0
70937,train,0
70938,train,0
70939,train,0
70940,train,0
70941,train,1
70942,train,0
70943,train,1
70944,train,1
70945,train,0
70946,train,0
70947,train,1
70948,val,0
70949,train,0
70950,train,0
70951,test,0
70952,train,0
70953,train,1
70954,val,1
70955,train,0
70956,train,1
70957,train,0
70958,train,0
70959,train,0
70960,train,0
70961,test,0
70962,train,0
70963,test,0
70964,test,0
70965,train,1
70966,train,0
70967,train,0
70968,train,1
70969,test,1
70970,train,0
70971,train,0
70972,train,1
70973,train,0
70974,train,0
70975,train,0
70976,train,1
70977,test,1
70978,train,1
70979,train,0
70980,train,0
70981,train,1
70982,test,0
70983,train,0
70984,test,1
70985,val,0
70986,train,1
70987,test,0
70988,train,1
70989,train,1
70990,train,0
70991,train,1
70992,val,0
70993,train,1
70994,train,0
70995,train,0
70996,train,1
70997,train,1
70998,train,1
70999,train,1
71000,train,0
71001,train,0
71002,train,0
71003,train,1
71004,test,0
71005,test,1
71006,train,1
71007,train,1
71008,train,0
71009,train,1
71010,val,0
71011,train,0
71012,train,0
71013,train,0
71014,val,0
71015,train,0
71016,test,0
71017,train,0
71018,train,0
71019,train,1
71020,train,0
71021,test,0
71022,val,0
71023,val,0
71024,train,1
71025,train,0
71026,train,0
71027,train,1
71028,test,0
71029,train,1
71030,train,1
71031,train,1
71032,train,1
71033,test,1
71034,train,1
71035,train,0
71036,test,0
71037,train,0
71038,train,1
71039,train,0
71040,train,0
71041,train,1
71042,val,0
71043,val,1
71044,train,1
71045,train,1
71046,train,0
71047,train,1
71048,val,1
71049,train,1
71050,train,0
71051,train,0
71052,val,0
71053,train,1
71054,train,1
71055,train,0
71056,val,0
71057,train,0
71058,train,1
71059,train,1
71060,train,1
71061,train,0
71062,train,0
71063,train,1
71064,train,1
71065,train,1
71066,train,1
71067,train,0
71068,train,1
71069,val,0
71070,test,0
71071,train,0
71072,val,1
71073,train,0
71074,train,0
71075,train,1
71076,train,0
71077,train,1
71078,train,1
71079,train,0
71080,train,0
71081,train,0
71082,train,0
71083,train,1
71084,train,0
71085,train,1
71086,train,0
71087,train,0
71088,train,0
71089,train,0
71090,train,1
71091,test,1
71092,train,0
71093,train,0
71094,test,1
71095,train,1
71096,train,1
71097,train,1
71098,train,0
71099,train,0
71100,train,1
71101,train,1
71102,test,1
71103,train,1
71104,train,1
71105,train,1
71106,train,1
71107,train,1
71108,test,0
71109,train,1
71110,train,1
71111,val,1
71112,train,0
71113,train,1
71114,train,0
71115,train,0
71116,train,0
71117,val,1
71118,train,0
71119,val,0
71120,train,0
71121,train,1
71122,val,1
71123,val,1
71124,val,1
71125,val,0
71126,train,0
71127,train,0
71128,train,0
71129,train,0
71130,train,0
71131,train,1
71132,train,1
71133,train,0
71134,train,0
71135,test,1
71136,train,1
71137,train,1
71138,train,1
71139,train,0
71140,train,0
71141,train,1
71142,train,0
71143,train,1
71144,train,0
71145,test,0
71146,train,1
71147,train,0
71148,train,1
71149,val,0
71150,train,0
71151,train,0
71152,train,1
71153,val,0
71154,test,1
71155,train,0
71156,test,1
71157,train,0
71158,train,1
71159,train,1
71160,train,1
71161,val,1
71162,train,1
71163,train,0
71164,test,0
71165,test,1
71166,train,0
71167,train,1
71168,train,0
71169,train,0
71170,test,1
71171,train,1
71172,train,0
71173,train,0
71174,train,1
71175,train,0
71176,train,1
71177,train,0
71178,train,0
71179,train,1
71180,val,0
71181,train,0
71182,test,1
71183,test,1
71184,val,0
71185,train,1
71186,test,1
71187,train,0
71188,train,0
71189,train,1
71190,test,1
71191,train,1
71192,train,1
71193,train,1
71194,val,0
71195,train,1
71196,train,1
71197,val,1
71198,train,0
71199,train,0
71200,train,0
71201,train,1
71202,train,1
71203,train,0
71204,test,0
71205,train,0
71206,train,0
71207,train,1
71208,train,1
71209,train,0
71210,test,1
71211,train,1
71212,train,0
71213,train,1
71214,train,1
71215,train,1
71216,test,0
71217,val,0
71218,train,1
71219,train,0
71220,train,1
